longitude,latitude,housing_age,homeowner_income,house_price
-118.46,34,36,4.7344,346900
-118.46,34.01,39,4.2813,297200
-118.47,34,38,2.7143,287500
-118.47,34,41,2.288,263500
-118.46,34,39,2.3542,235700
-118.47,33.99,34,2.8417,321400
-118.47,34,37,2.6042,305800
-118.47,33.99,31,2.0714,300000
-118.47,33.99,41,2.5938,285000
-118.47,33.99,33,2.1471,239300
-118.51,33.98,40,2.3417,425000
-118.48,33.99,46,2.5523,387500
-118.47,33.99,50,3.015,414300
-118.47,33.99,52,3.0682,412500
-118.47,33.99,52,2.8514,358700
-118.47,33.99,37,3.4071,267500
-118.47,33.99,24,2.975,500001
-118.5,33.97,52,2.2643,350000
-118.45,33.99,52,4.1861,363200
-118.46,33.99,52,3.5234,334700
-118.46,33.99,44,4.0598,335900
-118.46,34,44,3.6458,325800
-118.46,34,52,3.875,372000
-118.45,34,46,4.45,348300
-118.45,34,43,3.962,345800
-118.45,34,48,4.575,326700
-118.45,33.99,33,2.9722,325000
-118.45,33.99,52,3.1607,339000
-118.46,33.99,41,3.1992,303800
-118.46,33.99,37,4.337,360600
-118.46,33.98,32,5.2121,466700
-118.46,33.99,35,4.0156,500001
-118.46,33.98,27,3.8935,500001
-118.5,33.97,29,5.128,500001
-118.45,33.99,45,4.5673,343100
-118.45,33.99,26,6.0672,420800
-118.46,33.98,19,3.8068,500001
-118.46,33.97,19,3.8698,500001
-118.46,33.97,18,6.1726,500001
-118.46,33.97,19,10,500001
-118.48,33.96,16,12.0088,500001
-118.4,34,10,5.8083,321800
-118.41,34,35,2.8393,272000
-118.41,34,30,3.191,271200
-118.41,34,18,2.9338,276300
-118.42,34,14,3.1603,287500
-118.42,33.99,35,3.725,284600
-118.43,33.99,35,4.3281,324000
-118.43,33.98,19,7.5426,351700
-118.43,33.99,45,2.6667,320000
-118.43,33.99,43,4.0189,302900
-118.42,33.99,23,4.4228,366900
-118.42,33.98,3,3.6667,450000
-118.43,33.99,42,4.875,301300
-118.44,33.99,43,4.3333,303900
-118.41,33.99,39,1.1985,215000
-118.42,33.99,38,4.0893,248900
-118.42,33.99,35,4.5521,263800
-118.41,34,35,2.7153,265500
-118.41,33.99,36,3.6538,276100
-118.4,33.99,39,2.825,276700
-118.41,33.98,33,3.9727,307200
-118.39,33.97,38,6.2673,357200
-118.38,33.97,43,7.4897,362600
-118.39,33.97,44,6.235,361400
-118.39,33.97,43,5.1333,345900
-118.39,33.97,46,6.5778,350800
-118.39,33.96,45,5.8143,340700
-118.39,33.96,45,3.625,329400
-118.36,33.98,40,3.0927,316000
-118.37,33.98,39,4.3438,331800
-118.37,33.97,32,3.3889,285700
-118.41,33.97,37,6.1333,387200
-118.41,33.97,44,5.5941,363500
-118.4,33.96,44,6.8197,363600
-118.41,33.96,44,6.0286,356000
-118.41,33.97,43,6.2022,365900
-118.41,33.97,44,4.6176,352300
-118.42,33.97,44,4.9375,365200
-118.42,33.96,44,5.618,365900
-118.43,33.96,38,6.1985,422000
-118.43,33.96,13,5.8864,500001
-118.44,33.96,33,5.6435,500001
-118.43,33.96,20,8.7819,500001
-118.43,33.97,16,7.7197,500001
-118.42,33.96,24,5.0714,356100
-118.43,33.96,16,5.1064,283200
-118.4,33.97,35,5.6169,411200
-118.4,33.98,39,5.9856,432100
-118.4,33.98,36,5.611,456600
-118.4,33.97,38,7.5953,434800
-118.4,33.97,37,4.6364,456300
-118.4,33.97,44,5.9544,377200
-118.4,33.96,43,5.6732,330700
-118.37,33.97,41,5.726,287800
-118.38,33.97,42,6.019,294500
-118.38,33.96,44,4.6923,299000
-118.38,33.95,35,3.2708,400000
-118.38,33.95,29,2.5833,187500
-118.37,33.95,5,3.111,247600
-118.4,33.96,44,4.1852,303300
-118.41,33.96,15,3.9792,266700
-118.41,33.96,32,4.1471,284400
-118.41,33.94,45,4.7375,289600
-118.45,33.96,24,5.723,500001
-118.45,33.96,36,6.3267,500001
-118.44,33.95,37,6.2551,500001
-118.28,33.92,37,2.1875,175900
-118.28,33.91,41,2.6546,159600
-118.29,33.9,42,4.4636,162000
-118.29,33.91,41,3.8372,156400
-118.29,33.91,31,2.4741,151200
-118.29,33.92,23,2.7368,162800
-118.28,33.88,19,2.6618,179700
-118.29,33.88,32,4.317,232800
-118.29,33.88,27,2.9063,184100
-118.29,33.89,35,3.59,200600
-118.29,33.87,32,4.381,238700
-118.3,33.86,35,5.1727,230200
-118.3,33.86,35,4.9792,251300
-118.29,33.85,10,1.9049,222200
-118.31,33.84,5,2.6491,216700
-118.3,33.84,36,4.7222,239600
-118.3,33.84,37,4.9196,232400
-118.3,33.85,38,2.3942,200000
-118.3,33.83,31,3.1851,240200
-118.3,33.83,33,3.5473,226300
-118.31,33.83,27,2.9619,223400
-118.3,33.82,35,2.6136,213600
-118.3,33.82,26,2.8106,184400
-118.3,33.82,25,2.6368,175900
-118.3,33.81,17,5.322,282700
-118.3,33.8,27,5.3106,268300
-118.31,33.8,30,3.125,233300
-118.3,33.79,35,3.0057,235300
-118.3,33.79,9,2.9154,203300
-118.3,33.79,13,3.163,224200
-118.3,33.78,35,4.6207,304100
-118.26,33.8,41,3.1779,171100
-118.25,33.8,36,3.35,163100
-118.26,33.79,30,5.5,181500
-118.25,33.79,32,2.375,128000
-118.24,33.8,28,3.6161,131300
-118.23,33.8,26,1.3333,187500
-118.27,33.8,38,3.35,177700
-118.27,33.79,36,3.1613,182300
-118.27,33.79,39,3.3929,184600
-118.28,33.8,38,4,165500
-118.28,33.79,28,4.3816,191300
-118.28,33.79,36,3.3009,168000
-118.28,33.78,20,3.2011,169100
-118.29,33.79,10,2,165400
-118.29,33.79,16,3.3427,154200
-118.3,33.79,21,2.5,157500
-118.3,33.8,8,3.1392,146200
-118.27,33.79,31,2.9375,174000
-118.26,33.78,27,2.0458,174500
-118.27,33.79,26,2.1447,158700
-118.27,33.79,39,2.8462,172000
-118.25,33.79,34,2.7143,138100
-118.25,33.79,38,2.7308,150400
-118.25,33.79,39,1.9208,139800
-118.26,33.78,21,1.9923,164700
-118.26,33.79,42,3.5488,205600
-118.23,33.78,20,2.5588,350000
-118.26,33.78,35,2.0956,154700
-118.25,33.78,32,1.4444,182100
-118.24,33.78,24,2.25,152300
-118.26,33.78,36,2.1311,163100
-118.26,33.77,36,2.4545,164200
-118.27,33.77,26,1.9964,150600
-118.27,33.78,21,2.5262,167300
-118.28,33.78,37,3.2115,160100
-118.27,33.77,39,1.5369,141300
-118.27,33.76,46,3.125,112500
-118.3,33.77,18,2.9571,346200
-118.3,33.76,18,5.7764,290500
-118.28,33.77,47,2.9063,146900
-118.28,33.75,41,2.45,186800
-118.28,33.75,18,1.8393,187500
-118.28,33.74,40,1.5394,200000
-118.28,33.75,21,1.2276,208300
-118.28,33.74,16,0.7591,350000
-118.3,33.75,19,4.2308,416100
-118.3,33.76,6,5.1269,285200
-118.3,33.75,42,5.6611,265600
-118.3,33.75,48,4.625,273400
-118.3,33.74,47,4.4671,270800
-118.31,33.74,36,4.5074,350000
-118.31,33.74,22,4.3472,351200
-118.29,33.75,27,2.5795,192400
-118.3,33.75,23,3.5056,203100
-118.29,33.75,37,2.7031,218900
-118.29,33.74,29,2.1473,195300
-118.29,33.74,52,2.2188,306700
-118.29,33.74,41,2.75,238300
-118.29,33.74,30,2.0329,225800
-118.29,33.73,43,2.5759,225000
-118.29,33.73,21,2.1382,242300
-118.29,33.73,30,3.3616,268500
-118.3,33.73,42,2.7451,255400
-118.3,33.74,23,2.9386,260500
-118.31,33.73,36,5.0874,368500
-118.31,33.73,52,5.249,351900
-118.3,33.74,20,3.9167,285200
-118.3,33.73,47,4.194,293900
-118.31,33.73,52,4.2059,350000
-118.28,33.74,44,1.8584,248100
-118.28,33.73,39,2.0469,234500
-118.28,33.73,52,2.1935,243200
-118.28,33.73,45,1.9167,227200
-118.29,33.73,30,2.7139,231700
-118.29,33.72,25,3.1932,257500
-118.3,33.72,28,3.4474,253400
-118.3,33.72,28,3.3397,267800
-118.3,33.73,40,3.5694,276400
-118.31,33.73,52,4.1812,321500
-118.31,33.72,26,4.1451,326700
-118.33,33.69,41,4.7216,311900
-118.31,33.73,33,5.4533,409800
-118.32,33.73,25,7.6886,500001
-118.33,33.72,25,6.4246,446700
-118.29,33.71,36,3.7596,300000
-118.31,33.67,42,5.3074,401900
-118.3,33.72,35,6.2028,361500
-118.29,33.71,40,3.1071,464300
-118.29,33.71,40,4.25,332800
-118.29,33.71,31,4.5606,303800
-118.29,33.72,39,3.274,254300
-118.29,33.72,21,3.5109,225000
-118.28,33.68,8,3.7282,287500
-118.23,34.24,31,7.642,396400
-118.23,34.23,34,6,367100
-118.24,34.24,31,7.1463,394100
-118.24,34.24,31,7.585,380100
-118.23,34.22,36,4.5486,361000
-118.24,34.23,41,5.3473,352700
-118.24,34.23,43,6.01,254200
-118.24,34.23,42,5.1028,292100
-118.25,34.23,35,4.1667,271200
-118.25,34.25,34,4.9355,336900
-118.25,34.23,34,4.6852,296200
-118.26,34.24,35,6.1873,312100
-118.26,34.24,35,6.6277,344400
-118.26,34.24,35,5.7083,329500
-118.26,34.24,42,4.4821,271900
-118.25,34.23,41,4.4083,217700
-118.25,34.22,30,5.5362,301200
-118.25,34.23,37,5.0862,261300
-118.26,34.23,43,4.5759,209200
-118.26,34.23,38,7.5582,263700
-118.26,34.23,33,5.4306,326600
-118.22,34.21,29,3.5707,341700
-118.23,34.21,36,3.5174,268000
-118.23,34.21,29,3.3287,273400
-118.23,34.21,32,2.5463,200000
-118.23,34.21,38,3.4148,234800
-118.24,34.22,41,3.4531,263900
-118.24,34.22,34,4.1523,252000
-118.25,34.22,34,3.8068,267000
-118.23,34.21,50,6.213,285000
-118.23,34.2,51,5.3925,317900
-118.23,34.2,48,3.399,306300
-118.24,34.2,41,5.5756,309900
-118.24,34.21,32,3.5777,245600
-118.24,34.22,36,5.529,241300
-118.27,34.22,34,7.2812,462200
-118.23,34.18,47,3.6875,422000
-118.23,34.18,43,6.207,457400
-118.23,34.18,45,8.1132,446600
-118.26,34.18,32,8.1657,500001
-118.22,34.19,36,3.215,331300
-118.22,34.19,31,4.9297,400000
-118.22,34.19,36,3.9777,409800
-118.21,34.18,14,12.1579,500001
-118.23,34.17,37,3.5781,366700
-118.21,34.17,24,8.1325,472700
-118.21,34.16,25,5.9199,420500
-118.19,34.16,49,6.6009,375700
-118.2,34.16,31,6.8317,446100
-118.23,34.16,31,5.1718,429100
-118.23,34.15,26,3.1004,257100
-118.23,34.15,40,5.3369,370400
-118.24,34.16,40,3.3333,374300
-118.24,34.16,52,9.5823,406200
-118.24,34.16,52,6.6603,380400
-118.25,34.16,52,4.9135,368100
-118.25,34.17,52,5.1242,372900
-118.25,34.16,24,2.5668,280000
-118.26,34.17,20,3.8576,318600
-118.26,34.16,17,3.1484,187500
-118.26,34.16,19,3.1733,206300
-118.26,34.16,20,3.7321,351100
-118.27,34.17,48,5.5118,354700
-118.27,34.16,15,2.9148,238700
-118.27,34.16,45,3.6587,321200
-118.28,34.17,52,5.5658,331200
-118.27,34.17,52,6.9135,374000
-118.27,34.17,52,7.8383,500001
-118.27,34.18,52,6.2976,498400
-118.28,34.18,47,7.4046,446800
-118.28,34.18,52,5.3185,358000
-118.29,34.18,52,5.049,323500
-118.28,34.18,50,6.884,365600
-118.28,34.17,22,3.6354,256300
-118.29,34.17,17,2.3482,255400
-118.29,34.17,52,4.325,292600
-118.29,34.18,10,3.6974,286600
-118.29,34.16,31,3.7083,241900
-118.29,34.16,42,4.3438,189800
-118.29,34.17,12,2.9,208300
-118.3,34.17,17,2.6016,222400
-118.3,34.17,30,5.0056,162500
-118.29,34.16,35,3.2083,238000
-118.3,34.16,40,3.2321,243600
-118.3,34.16,35,2.8342,256800
-118.27,34.16,47,3.0114,255500
-118.27,34.15,22,2.6729,217100
-118.27,34.15,25,3.0199,220200
-118.27,34.15,14,3.2171,230800
-118.27,34.16,52,3.1397,253700
-118.27,34.16,48,4.3438,252700
-118.28,34.16,49,2.9491,257400
-118.26,34.16,18,3.5417,177100
-118.26,34.15,14,3,178600
-118.26,34.15,6,2.8884,252300
-118.26,34.15,18,2.8088,247500
-118.24,34.16,52,6.9408,298800
-118.24,34.15,20,3.3906,284100
-118.24,34.15,45,3.1435,282600
-118.25,34.15,15,3.6875,209600
-118.25,34.16,14,3.9054,200000
-118.24,34.15,17,3.052,209800
-118.24,34.15,19,2.5924,192900
-118.25,34.15,31,2.8478,228100
-118.25,34.15,32,2.2621,187500
-118.25,34.15,20,3.0441,193800
-118.23,34.14,33,2.6268,201300
-118.24,34.14,20,3.0206,219500
-118.24,34.14,27,2.1444,229000
-118.23,34.15,19,3.0288,258300
-118.23,34.14,25,2.9167,224300
-118.24,34.14,28,2.462,254000
-118.24,34.14,36,1.9125,238000
-118.24,34.13,37,3.3636,257700
-118.24,34.13,45,5.6921,269000
-118.24,34.15,7,1.7301,202300
-118.24,34.14,9,2.4421,222100
-118.25,34.14,30,1.8929,196900
-118.25,34.14,37,1.8235,275000
-118.25,34.15,13,0.8185,187500
-118.26,34.14,51,1.5417,268800
-118.26,34.14,29,2.2614,248100
-118.27,34.14,10,3.0074,175000
-118.26,34.14,6,4.1083,210700
-118.27,34.15,7,3.008,229000
-118.26,34.13,25,2.6673,218100
-118.26,34.13,37,2.5,207100
-118.26,34.13,37,1.2188,218800
-118.26,34.14,23,2.5388,205000
-118.25,34.14,13,2.1602,221900
-118.25,34.14,25,2.506,184500
-118.25,34.13,22,2.5417,217500
-118.24,34.13,45,4.0272,260500
-118.25,34.13,52,2.125,243800
-118.25,34.13,36,2.2244,255900
-118.25,34.12,21,2.4856,181300
-118.31,34.22,27,7.1262,446200
-118.33,34.21,31,6.981,402900
-118.34,34.21,36,4.7885,302200
-118.29,34.18,36,3.9041,320400
-118.3,34.19,14,3.5083,280900
-118.3,34.19,52,4.7986,326100
-118.3,34.19,51,4.375,332400
-118.31,34.19,27,3.7015,287900
-118.3,34.19,52,4.9042,343500
-118.31,34.2,36,5.0865,349600
-118.32,34.2,36,6.9909,345300
-118.32,34.2,36,4.9886,328900
-118.32,34.2,36,3.9866,294400
-118.33,34.2,43,3.6071,289000
-118.33,34.2,43,4.3631,284600
-118.34,34.2,41,3.0431,262900
-118.34,34.19,41,2.875,192400
-118.36,34.2,14,2.5267,231800
-118.32,34.2,29,4.375,341200
-118.32,34.19,37,4.1731,352100
-118.32,34.19,37,3.0179,272500
-118.31,34.19,42,3.0625,361700
-118.32,34.19,37,3.3897,222700
-118.33,34.2,23,3.1051,206500
-118.3,34.18,13,3.0973,251900
-118.3,34.17,37,3.0687,200000
-118.3,34.18,5,3.3205,172100
-118.31,34.18,11,3.1587,181300
-118.31,34.19,13,2.0875,222700
-118.32,34.18,49,3.0179,118800
-118.32,34.18,44,3.4,212100
-118.32,34.17,39,3.5875,250000
-118.32,34.17,47,5.1008,247100
-118.33,34.17,48,4.2396,245100
-118.33,34.19,46,3.7344,222000
-118.33,34.18,45,4.6898,226000
-118.33,34.19,45,3.138,217000
-118.34,34.19,48,3.1406,223100
-118.33,34.18,45,3.7411,235500
-118.33,34.18,49,3.8462,231300
-118.33,34.18,48,5.6975,231400
-118.34,34.19,43,2.6827,219900
-118.34,34.19,47,4.1923,231200
-118.34,34.18,45,3.24,226900
-118.34,34.18,46,2.8125,229900
-118.35,34.19,45,4.0313,209100
-118.36,34.19,46,5.1814,209500
-118.35,34.18,46,4.282,224700
-118.35,34.18,46,3.3056,230400
-118.35,34.17,44,3.5583,232000
-118.35,34.17,47,2.0385,225000
-118.35,34.17,42,4.4408,216000
-118.36,34.17,46,4.0742,229100
-118.34,34.18,45,3.875,226900
-118.34,34.18,45,3.8668,232000
-118.34,34.17,49,4.1161,232500
-118.35,34.16,42,3.2015,250000
-118.35,34.16,45,4.2212,293800
-118.35,34.16,49,5.636,267900
-118.33,34.17,44,2.473,251800
-118.33,34.16,37,3.7941,247800
-118.34,34.17,46,3.2125,247000
-118.34,34.17,52,4.875,249500
-118.34,34.16,44,3.6111,254500
-118.34,34.16,46,3.692,244500
-118.33,34.16,44,3.4286,247900
-118.33,34.15,39,2.3667,17500
-118.33,34.15,44,4.2679,331800
-118.34,34.15,40,3.5637,497400
-118.34,34.15,16,4.0893,450000
-118.34,34.16,25,3.6486,246900
-118.32,34.17,45,4.0648,258800
-118.31,34.16,38,3.2112,349300
-118.32,34.16,49,6.2547,366700
-118.32,34.17,40,2.9306,279300
-118.33,34.16,23,3.4016,234600
-118.32,34.16,46,4.3173,278300
-118.3,34.17,16,3.1551,205000
-118.31,34.16,37,3.9464,315000
-118.31,34.17,12,3.1823,218300
-118.31,34.17,24,2.4074,219400
-118.43,34.3,33,4.0223,146000
-118.43,34.3,37,3.6023,161800
-118.43,34.29,39,3.1212,153500
-118.42,34.29,34,3.4821,160300
-118.43,34.3,28,1.7062,164600
-118.44,34.29,35,4.6864,193800
-118.43,34.29,38,2.865,155500
-118.43,34.29,38,3.6726,154600
-118.43,34.29,50,3.2095,167000
-118.43,34.28,27,2.3724,154200
-118.44,34.29,32,2.0286,122900
-118.44,34.29,30,3.1588,160100
-118.45,34.29,30,2.3375,154200
-118.44,34.28,32,1.7708,138800
-118.44,34.28,46,2.875,162500
-118.44,34.28,37,1.9688,144100
-118.44,34.28,47,3.3687,151700
-118.44,34.28,38,2.5147,137100
-118.45,34.28,36,2.7155,149800
-117.71,34.15,17,7.9068,349100
-117.73,34.12,26,6.1731,293800
-117.78,34.13,18,5.8819,260500
-117.76,34.13,8,7.4837,358700
-117.8,34.15,14,5.5423,248700
-117.8,34.11,25,4.7969,211700
-117.8,34.1,17,3.5603,174600
-117.8,34.1,13,6.2456,161700
-117.79,34.12,16,4.8125,224500
-117.79,34.11,18,4.4722,215600
-117.83,34.14,26,6.5253,349900
-117.83,34.15,20,8.0683,451500
-117.82,34.13,27,6.1321,309700
-117.84,34.13,26,4.6937,198000
-117.87,34.15,24,8.2827,451400
-117.93,34.15,14,4.0393,156800
-117.9,34.15,21,3.3942,212800
-117.9,34.14,29,3.8365,184200
-117.9,34.14,35,3.3043,155500
-117.91,34.14,42,2.2442,166700
-117.89,34.14,15,3.3654,222100
-117.88,34.14,23,7.5112,355500
-117.88,34.14,32,3.875,186700
-117.88,34.13,33,4.0023,185500
-117.85,34.14,35,6.1049,297200
-117.85,34.14,35,4.9091,275000
-117.86,34.14,33,6.2089,283400
-117.87,34.15,37,5.4224,269500
-117.86,34.14,36,3.1905,235300
-117.87,34.14,30,2.9375,209200
-117.85,34.13,31,4.3145,233000
-117.85,34.12,30,3.0448,192100
-117.86,34.13,33,4.636,245500
-117.86,34.13,40,2.588,209500
-117.86,34.13,29,3.4107,170800
-117.87,34.13,32,3.4219,194500
-117.87,34.13,29,3.12,194300
-117.82,34.12,26,5.27,209400
-117.84,34.12,25,4.8304,228900
-117.83,34.11,29,4.9844,203000
-117.84,34.11,17,4.8894,191700
-117.84,34.12,34,4.392,187600
-117.85,34.11,25,4.5708,223000
-117.81,34.08,13,7.7876,348900
-117.81,34.12,23,4.8229,192600
-117.81,34.11,21,3.6201,150400
-117.81,34.1,19,3.8929,144600
-117.83,34.1,18,4.075,231100
-117.76,34.1,28,2.621,202200
-117.78,34.09,32,3.7177,177200
-117.79,34.1,26,3.5192,190500
-117.76,34.12,16,4.2415,275700
-117.77,34.12,15,4.4609,230000
-117.76,34.11,22,3.9825,180500
-117.77,34.1,50,2.8818,167200
-117.77,34.11,28,3.75,180900
-117.78,34.11,23,3.0735,212300
-117.74,34.11,28,5.3637,214700
-117.75,34.12,25,4.3148,240700
-117.74,34.1,26,2.6779,136000
-117.74,34.1,29,3.5072,121900
-117.75,34.1,21,3.2756,156800
-117.71,34.12,20,5.6785,239500
-117.73,34.12,26,6.2089,261800
-117.71,34.1,41,2.2813,125000
-117.71,34.1,52,1.875,212500
-117.72,34.1,52,3.1477,291200
-117.72,34.1,32,2.4952,181800
-117.72,34.1,46,5.5,289700
-117.73,34.1,37,5.8891,226000
-117.71,34.09,36,4.1739,158700
-117.71,34.08,26,4.2639,154200
-117.72,34.09,36,3.2566,151800
-117.72,34.09,33,3.7958,152500
-117.73,34.09,30,2.4375,112100
-117.73,34.09,36,3.5313,117800
-117.73,34.08,33,2.9063,115200
-117.74,34.09,30,3.4871,136400
-117.75,34.08,33,3.6359,135100
-117.75,34.08,33,4.0368,139100
-117.75,34.09,36,4.2143,146900
-117.76,34.08,37,2.9388,139200
-117.77,34.08,27,6.0434,214800
-117.77,34.07,36,2.8661,124000
-117.77,34.07,29,3.0638,113600
-117.75,34.07,52,2.63,127300
-117.76,34.07,51,2.3156,109800
-117.76,34.07,48,2.8594,127200
-117.76,34.06,33,1.9937,103600
-117.76,34.06,47,1.9583,92600
-117.77,34.06,27,1.9766,108000
-117.78,34.07,18,3.9784,113500
-117.78,34.06,25,2.2258,114800
-117.79,34.07,33,3.7583,116300
-117.79,34.07,34,3.7933,116100
-117.78,34.06,33,2.4464,128700
-117.78,34.05,39,3.9224,131300
-117.8,34.05,5,4.1118,125900
-117.8,34.06,34,3.6298,108500
-117.82,34.05,21,3.1641,117300
-117.76,34.06,30,2.227,91900
-117.76,34.05,36,1.9029,98000
-117.75,34.05,35,1.6645,93300
-117.76,34.05,36,2.3859,116200
-117.74,34.08,35,3.4398,134300
-117.74,34.07,42,3.0294,135700
-117.74,34.06,48,2.8983,129200
-117.74,34.07,52,4.2415,140100
-117.75,34.07,52,5.2269,161000
-117.75,34.07,52,1.6006,146200
-117.72,34.08,34,3.2481,128800
-117.72,34.07,33,3.7321,134200
-117.73,34.08,28,3.8438,130800
-117.73,34.07,34,4.1339,135000
-117.72,34.06,32,1.9643,113200
-117.73,34.06,34,3.1786,117800
-117.73,34.06,51,1.4063,98800
-117.73,34.07,33,2.3406,122600
-117.73,34.07,33,2.2596,119400
-117.73,34.05,36,2.8929,118100
-117.73,34.05,28,2.0734,113300
-117.74,34.05,30,2.625,94300
-117.74,34.05,29,2.1354,110700
-117.74,34.05,27,2.1141,110900
-117.75,34.05,46,1.9718,110600
-117.73,34.04,26,3.15,129700
-117.73,34.03,42,3.0375,118100
-117.74,34.02,33,3.7454,116400
-117.74,34.04,27,3.0429,129600
-117.74,34.03,27,3.4609,123300
-117.75,34.04,22,3.125,113600
-117.76,34.04,34,2.8347,115800
-117.76,34.04,36,3.4464,113000
-117.85,34,26,5.6513,227900
-117.86,33.99,10,6.3875,310700
-117.8,34.03,25,6.2384,247600
-117.78,34.03,8,6.0191,253900
-117.83,34.01,16,5.0111,212900
-117.8,34.02,23,5.0869,230600
-117.81,34.01,12,4.9589,282100
-117.79,34.02,5,6.4266,315600
-117.84,34,26,6.8758,253800
-117.83,33.99,14,6.2734,267000
-117.84,33.98,26,6.1076,221200
-117.83,33.97,11,7.0329,368300
-117.87,34.04,7,6.6288,339700
-117.86,34.02,19,5.9716,262100
-117.86,34.01,16,5.1762,264400
-117.87,34.02,16,6.4333,271500
-117.84,34.04,4,6.9754,402500
-117.85,34.06,24,7.5286,462700
-117.85,34.08,23,8.105,386200
-117.85,34.07,32,11.1077,500001
-117.86,34.08,31,7.5196,380900
-117.87,34.08,33,5.6015,267200
-117.87,34.07,21,3.8167,258700
-117.85,34.1,22,4.51,189900
-117.86,34.09,29,5.5496,218200
-117.85,34.09,16,6.4667,263900
-117.86,34.09,26,6.1498,239100
-117.87,34.1,25,3.775,191700
-117.87,34.09,31,3.6484,189600
-117.88,34.1,32,4.2685,216600
-117.89,34.09,36,5.5629,188300
-117.87,34.09,36,5.2405,220000
-117.87,34.08,33,3.2469,206900
-117.88,34.09,29,3.5109,186000
-117.86,34.1,23,3.5977,180600
-117.86,34.1,29,5.0832,196900
-117.87,34.1,15,3.875,173300
-117.84,34.1,17,3.8465,180700
-117.85,34.11,27,3.1133,180600
-117.87,34.12,33,4.2454,183800
-117.88,34.12,33,5.1708,158500
-117.88,34.12,34,4.0417,178000
-117.87,34.12,34,3.8571,174500
-117.87,34.11,23,4.6556,199600
-117.87,34.11,34,4.5234,192200
-117.88,34.11,30,4.1411,182700
-117.89,34.12,35,4.9239,168800
-117.88,34.12,35,4.0938,165300
-117.89,34.11,36,4.5221,151300
-117.88,34.11,18,3.2383,157000
-117.89,34.12,35,3.9934,141900
-117.89,34.12,35,4.05,141300
-117.89,34.11,27,3.6875,140200
-117.9,34.11,37,4.2019,140100
-117.88,34.13,25,2.8547,155600
-117.88,34.12,36,4.1836,164300
-117.89,34.13,34,4.1995,147400
-117.9,34.13,25,2.6619,117600
-117.9,34.13,32,2.6292,136100
-117.9,34.13,5,1.5,139800
-117.9,34.13,37,3.1597,133000
-117.9,34.12,33,2.6629,124100
-117.9,34.12,33,4.0529,138200
-117.9,34.12,35,3.3322,151400
-117.91,34.13,34,2.2132,138500
-117.92,34.13,42,2.8643,132600
-117.91,34.12,41,3.7846,145500
-117.91,34.12,33,4.1944,149500
-117.92,34.12,32,2.9459,144400
-117.93,34.12,36,3.5385,134400
-117.9,34.11,23,2.1667,142600
-117.91,34.11,20,3.525,153000
-117.92,34.11,24,3.2202,126200
-117.94,34.1,31,3.3625,153400
-117.97,34.11,18,3.0417,137500
-117.99,34.08,11,3.5625,141000
-117.99,34.07,31,3.4327,147200
-117.98,34.07,15,3.0184,139400
-117.98,34.07,28,2.9107,152500
-117.99,34.06,32,2.564,145800
-118,34.07,34,2.25,138500
-117.99,34.07,35,2.4911,145900
-117.99,34.08,35,2.8906,134800
-117.97,34.08,8,3.0806,142400
-117.97,34.08,30,3.3261,164100
-117.96,34.07,32,3.7736,158400
-117.97,34.07,20,3.2,157100
-117.97,34.07,22,2.7802,162500
-117.98,34.08,17,3.4784,152200
-117.98,34.1,22,3.7727,159700
-117.98,34.09,31,3.5,161300
-117.97,34.09,27,4.1304,160500
-117.95,34.11,29,3.1034,140800
-117.96,34.1,35,3.2957,141600
-117.97,34.1,33,2.9712,143900
-117.97,34.1,26,4,160100
-117.96,34.09,30,3.4427,160800
-117.96,34.09,6,3.1621,131000
-117.96,34.1,30,3.2266,141800
-117.97,34.09,31,3.4032,143400
-117.95,34.09,21,2.8375,166500
-117.95,34.08,34,3.125,154100
-117.95,34.09,18,2.851,140600
-117.96,34.08,39,2.2679,151800
-117.96,34.08,33,3.1912,159900
-117.96,34.08,28,3.9741,173100
-117.94,34.09,21,2.1062,176700
-117.94,34.08,32,4.4653,195400
-117.94,34.08,34,4.064,201200
-117.94,34.08,35,4.87,187700
-117.95,34.08,37,3.2969,189000
-117.95,34.07,37,4.1172,176500
-117.93,34.09,34,3.9861,163900
-117.93,34.09,35,4.2062,161300
-117.93,34.09,35,4.0167,165500
-117.93,34.09,37,4.4625,154200
-117.92,34.08,36,3.8705,191900
-117.92,34.08,35,4.1312,185200
-117.93,34.07,34,3.3977,188800
-117.93,34.08,36,4.5078,187100
-117.93,34.08,35,3.9583,206000
-117.93,34.08,36,4.3947,197000
-117.93,34.08,36,4.125,185800
-117.91,34.08,33,3.6625,217100
-117.91,34.08,35,3.5795,186900
-117.92,34.08,36,4.2986,189600
-117.92,34.08,35,3.5536,207000
-117.92,34.08,35,5.7039,199400
-117.91,34.1,28,3.2813,181100
-117.91,34.09,20,3.0441,185400
-117.92,34.09,35,5.0123,165700
-117.92,34.1,33,4.375,150500
-117.9,34.1,31,3.7083,166000
-117.91,34.1,35,4.25,166700
